center,parameter,idx,value,neg_log_like
kalman,sigma,1,0.1758497869308878,-64403.35445327864
kalman,sigma,1,0.17851417764196184,-64406.21631015977
kalman,sigma,1,0.18117856835303592,-64408.97270293339
kalman,sigma,1,0.18384295906410997,-64411.63598268941
kalman,sigma,1,0.18650734977518402,-64414.209949245276
kalman,sigma,1,0.1891717404862581,
kalman,sigma,1,0.19183613119733214,
kalman,sigma,1,0.19450052190840622,
kalman,sigma,1,0.19716491261948027,
kalman,sigma,1,0.19982930333055432,
kalman,sigma,1,0.2024936940416284,
kalman,sigma,1,0.20515808475270245,
kalman,sigma,2,0.35140349537985127,-64309.56786905111
kalman,sigma,2,0.3569813286398489,-64326.241611103644
kalman,sigma,2,0.36255916189984655,-64342.300826581275
kalman,sigma,2,0.3681369951598442,-64357.77061133259
kalman,sigma,2,0.3737148284198418,-64372.67464704108
kalman,sigma,2,0.37929266167983944,-64387.03530335715
kalman,sigma,2,0.3848704949398371,-64400.87373137093
kalman,sigma,2,0.39044832819983477,-64414.209949245276
kalman,sigma,2,0.3960261614598324,
kalman,sigma,2,0.40160399471983,
kalman,sigma,2,0.40718182797982766,
kalman,sigma,2,0.4127596612398253,
kalman,sigma,2,0.41833749449982294,
kalman,sigma,2,0.42391532775982055,
kalman,sigma,2,0.4294931610198182,
kalman,sigma_err,0,0.00010482736200041909,-64359.10462297584
kalman,sigma_err,0,0.00010649128838137812,-64377.2935052494
kalman,sigma_err,0,0.00010815521476233716,-64391.53987572698
kalman,sigma_err,0,0.0001098191411432962,-64402.28526822915
kalman,sigma_err,0,0.00011148306752425523,-64409.855741529405
kalman,sigma_err,0,0.00011314699390521427,-64414.22400718333
kalman,sigma_err,0,0.0001148109202861733,-64415.6129450809
kalman,sigma_err,0,0.00011647484666713233,-64414.209949245276
kalman,sigma_err,0,0.00011813877304809137,-64410.19916807054
kalman,sigma_err,0,0.0001198026994290504,-64403.75143963204
kalman,sigma_err,0,0.00012146662581000944,-64395.02540587128
kalman,sigma_err,0,0.00012313055219096848,-64384.157132866945
kalman,sigma_err,0,0.00012479447857192751,-64371.27781018759
kalman,sigma_err,0,0.00012645840495288655,-64356.53351909713
kalman,sigma_err,0,0.00012812233133384558,-64340.04325939415
