center,parameter,idx,value,neg_log_like
true,lambda_i,0,-0.6170547340101336,-7771.509657270897
true,lambda_i,0,-0.588483305438705,-7772.507273963392
true,lambda_i,0,-0.5599118768672764,-7773.348506175423
true,lambda_i,0,-0.5313404482958478,-7774.030430998344
true,lambda_i,0,-0.5027690197244192,-7774.524774630213
true,lambda_i,0,-0.47419759115299065,-7774.855033107338
true,lambda_i,0,-0.44562616258156207,-7775.018145517619
true,lambda_i,0,-0.4170547340101335,-7774.971209708495
true,lambda_i,0,-0.3884833054387049,-7774.772106010393
true,lambda_i,0,-0.3599118768672764,-7774.371116206915
true,lambda_i,0,-0.3313404482958478,-7773.766556134903
true,lambda_i,0,-0.3027690197244192,-7772.979594741074
true,lambda_i,0,-0.27419759115299064,-7772.025324796961
true,lambda_i,0,-0.24562616258156206,-7770.930666986804
true,lambda_i,0,-0.21705473401013348,-7769.65093061312
true,lambda_i,1,-0.6220658571285074,-7774.9245002687585
true,lambda_i,1,-0.5934944285570788,-7774.960376508824
true,lambda_i,1,-0.5649229999856502,-7774.987929320679
true,lambda_i,1,-0.5363515714142216,-7775.006409974249
true,lambda_i,1,-0.507780142842793,-7775.014980092155
true,lambda_i,1,-0.47920871427136447,-7775.012698667355
true,lambda_i,1,-0.4506372856999359,-7774.998506805006
true,lambda_i,1,-0.4220658571285073,-7774.971209708495
true,lambda_i,1,-0.3934944285570787,-7774.929747802588
true,lambda_i,1,-0.3649229999856502,-7774.87236010971
true,lambda_i,1,-0.3363515714142216,-7774.797233456686
true,lambda_i,1,-0.30778014284279304,-7774.70236997923
true,lambda_i,1,-0.27920871427136446,-7774.585477443497
true,lambda_i,1,-0.2506372856999359,-7774.4439150594735
true,lambda_i,1,-0.2220658571285073,-7774.274627005261
true,lambda_i,2,-0.5512692657390923,-7509.647634152213
true,lambda_i,2,-0.5226978371676637,-7562.75287880828
true,lambda_i,2,-0.49412640859623513,-7613.1754707316395
true,lambda_i,2,-0.46555498002480655,-7659.975920301886
true,lambda_i,2,-0.43698355145337797,-7702.07894480922
true,lambda_i,2,-0.4084121228819494,-7738.026607768355
true,lambda_i,2,-0.3798406943105208,-7763.887698973919
true,lambda_i,2,-0.35126926573909223,-7774.971209708495
true,lambda_i,2,-0.32269783716766365,-7764.528833673687
true,lambda_i,2,-0.2941264085962351,-7724.156043691193
true,lambda_i,2,-0.26555498002480654,-7644.637932924986
true,lambda_i,2,-0.23698355145337796,-7514.298594290715
true,lambda_i,2,-0.20841212288194938,-7326.633971913722
true,lambda_i,2,-0.1798406943105208,-7054.1422811484
true,lambda_i,2,-0.15126926573909222,-6705.291625451955
true,sigma,0,0.021338863973306497,-7774.647848100358
true,sigma,0,0.021876818527255402,-7774.724236951996
true,sigma,0,0.022414773081204303,-7774.788782743807
true,sigma,0,0.022952727635153207,-7774.842385855594
true,sigma,0,0.02349068218910211,-7774.887170783493
true,sigma,0,0.024028636743051012,-7774.923394122727
true,sigma,0,0.024566591296999916,-7774.951304892292
true,sigma,0,0.02510454585094882,-7774.971209708495
true,sigma,0,0.02564250040489772,-7774.984087284446
true,sigma,0,0.026180454958846626,-7774.9734035892025
true,sigma,0,0.026718409512795527,-7774.9545646408915
true,sigma,0,0.02725636406674443,-7774.929587099656
true,sigma,0,0.027794318620693335,-7774.898546603115
true,sigma,0,0.028332273174642236,-7774.860613657724
true,sigma,0,0.02887022772859114,-7774.815943770738
true,sigma,1,0.5047200218096699,-7772.639985846252
true,sigma,1,0.5174440559729389,-7773.484289857497
true,sigma,1,0.5301680901362079,-7774.1196092662685
true,sigma,1,0.5428921242994769,-7774.580501408717
true,sigma,1,0.5556161584627458,-7774.882513103952
true,sigma,1,0.5683401926260149,-7775.036983996456
true,sigma,1,0.5810642267892838,-7775.06272901426
true,sigma,1,0.5937882609525529,-7774.971209708495
true,sigma,1,0.6065122951158218,-7774.78604187304
true,sigma,1,0.6192363292790908,-7774.502622683363
true,sigma,1,0.6319603634423598,-7774.1295360372405
true,sigma,1,0.6446843976056288,-7773.674640494251
true,sigma,1,0.6574084317688977,-7773.138707328912
true,sigma,1,0.6701324659321668,
true,sigma,1,0.6828565000954357,
true,sigma,2,0.005431960162380152,-7775.077677342106
true,sigma,2,0.005568900334540996,-7775.062919280705
true,sigma,2,0.00570584050670184,-7775.047989400711
true,sigma,2,0.0058427806788626845,-7775.032898701689
true,sigma,2,0.0059797208510235286,-7775.017658100279
true,sigma,2,0.006116661023184373,-7775.002278415164
true,sigma,2,0.006253601195345217,-7774.98677035275
true,sigma,2,0.006390541367506062,-7774.971209708495
true,sigma,2,0.006527481539666905,-7774.9560081912205
true,sigma,2,0.00666442171182775,-7774.940723755033
true,sigma,2,0.006801361883988593,-7774.925366474749
true,sigma,2,0.006938302056149438,-7774.909946237432
true,sigma,2,0.007075242228310282,-7774.894472732418
true,sigma,2,0.007212182400471126,-7774.87895544206
true,sigma,2,0.00734912257263197,-7774.863403633252
true,sigma_err,0,6.87401977527923e-05,-7747.153018181864
true,sigma_err,0,7.04731439146274e-05,-7754.902982683155
true,sigma_err,0,7.22060900764625e-05,-7761.175967248627
true,sigma_err,0,7.39390362382976e-05,-7766.111979630592
true,sigma_err,0,7.567198240013269e-05,-7769.8447967783
true,sigma_err,0,7.74049285619678e-05,-7772.490361387606
true,sigma_err,0,7.91378747238029e-05,-7774.165843815407
true,sigma_err,0,8.0870820885638e-05,-7774.971209708495
true,sigma_err,0,8.26037670474731e-05,-7775.010065757956
true,sigma_err,0,8.43367132093082e-05,-7774.34604087308
true,sigma_err,0,8.60696593711433e-05,-7773.035660771624
true,sigma_err,0,8.78026055329784e-05,-7771.153083141618
true,sigma_err,0,8.953555169481349e-05,-7768.753867974158
true,sigma_err,0,9.12684978566486e-05,-7765.887851512432
true,sigma_err,0,9.30014440184837e-05,-7762.599829125204
kalman,kappa,0,0.3914414417521553,-7702.02047216318
kalman,kappa,0,0.4013097133929659,-7712.336567373269
kalman,kappa,0,0.41117798503377656,-7721.260830282646
kalman,kappa,0,0.42104625667458717,-7728.884679022938
kalman,kappa,0,0.4309145283153978,-7735.277354878394
kalman,kappa,0,0.44078279995620845,-7740.526950620593
kalman,kappa,0,0.45065107159701906,-7744.653751510236
kalman,kappa,0,0.4605193432378297,-7747.747623778166
kalman,kappa,0,0.47038761487864034,-7749.76013583292
kalman,kappa,0,0.48025588651945095,-7750.737353706253
kalman,kappa,0,0.49012415816026156,-7750.879546199644
kalman,kappa,0,0.4999924298010722,-7750.139635243292
kalman,kappa,0,0.5098607014418828,-7748.512823705881
kalman,kappa,0,0.5197289730826935,-7746.089020350742
kalman,kappa,0,0.5295972447235041,-7742.974536757217
kalman,kappa,1,0.849060734554547,
kalman,kappa,1,0.8704656270223087,
kalman,kappa,1,0.8918705194900703,
kalman,kappa,1,0.913275411957832,
kalman,kappa,1,0.9346803044255937,
kalman,kappa,1,0.9560851968933554,
kalman,kappa,1,0.9774900893611171,
kalman,kappa,1,0.9988949818288788,-7747.747623778166
kalman,kappa,1,1.0202998742966405,-7748.818112532199
kalman,kappa,1,1.0417047667644022,-7749.308158531558
kalman,kappa,1,1.0631096592321638,-7749.455767580185
kalman,kappa,1,1.0845145516999255,-7749.132809777242
kalman,kappa,1,1.1059194441676872,-7748.314035448294
kalman,kappa,1,1.1273243366354488,-7747.064549196064
kalman,kappa,1,1.1487292291032105,-7745.435593026903
kalman,kappa,2,0.29497248523409164,-7679.971510506415
kalman,kappa,2,0.3024087663744469,-7693.548678304792
kalman,kappa,2,0.30984504751480213,-7705.940264545792
kalman,kappa,2,0.3172813286551574,-7717.084138933513
kalman,kappa,2,0.3247176097955126,-7726.916723972923
kalman,kappa,2,0.3321538909358679,-7735.354837088187
kalman,kappa,2,0.3395901720762231,-7742.3161521687025
kalman,kappa,2,0.3470264532165784,-7747.747623778166
kalman,kappa,2,0.35446273435693365,-7751.507254298943
kalman,kappa,2,0.36189901549728887,-7753.571149261842
kalman,kappa,2,0.36933529663764414,-7754.116143880154
kalman,kappa,2,0.37677157777799936,-7752.860814581959
kalman,kappa,2,0.38420785891835463,-7749.622385195083
kalman,kappa,2,0.39164414005870984,-7744.5174687458775
kalman,kappa,2,0.3990804211990651,-7737.596176611266
kalman,theta,0,0.3086967549182841,-6107.3823069405935
kalman,theta,0,0.3164790260506778,-6518.174250550065
kalman,theta,0,0.3242612971830715,-6867.2915929990395
kalman,theta,0,0.3320435683154652,-7157.5634039836505
kalman,theta,0,0.33982583944785894,-7391.096934908096
kalman,theta,0,0.34760811058025265,-7568.406191906923
kalman,theta,0,0.35539038171264636,-7688.3033806217645
kalman,theta,0,0.3631726528450401,-7747.747623778166
kalman,theta,0,0.3709549239774338,
kalman,theta,0,0.3787371951098275,
kalman,theta,0,0.3865194662422212,
kalman,theta,0,0.39430173737461494,
kalman,theta,0,0.40208400850700865,
kalman,theta,0,0.40986627963940236,
kalman,theta,0,0.4176485507717961,
kalman,theta,1,0.3924666482993567,-7243.538214998823
kalman,theta,1,0.40236076548337407,-7366.120316034553
kalman,theta,1,0.41225488266739146,-7471.237919962844
kalman,theta,1,0.42214899985140886,-7559.427050032462
kalman,theta,1,0.43204311703542625,-7630.995848646725
kalman,theta,1,0.44193723421944364,-7686.234108610403
kalman,theta,1,0.45183135140346103,-7725.170942869482
kalman,theta,1,0.4617254685874784,-7747.747623778166
kalman,theta,1,0.47161958577149576,
kalman,theta,1,0.4815137029555132,
kalman,theta,1,0.49140782013953055,
kalman,theta,1,0.501301937323548,
kalman,theta,1,0.5111960545075653,
kalman,theta,1,0.5210901716915828,
kalman,theta,1,0.5309842888756001,
kalman,theta,2,0.3917015227223307,-7290.363740076173
kalman,theta,2,0.401576351026255,-7396.274765373635
kalman,theta,2,0.41145117933017933,-7489.323729759748
kalman,theta,2,0.4213260076341036,-7569.236155333551
kalman,theta,2,0.43120083593802794,-7635.605517270697
kalman,theta,2,0.4410756642419522,-7687.926958699473
kalman,theta,2,0.45095049254587655,-7725.529759025491
kalman,theta,2,0.4608253208498008,-7747.7476237780675
kalman,theta,2,0.47070014915372516,-7753.596164124928
kalman,theta,2,0.48057497745764943,-7742.246343224148
kalman,theta,2,0.4904498057615737,-7712.7316273579545
kalman,theta,2,0.500324634065498,-7663.368624342481
kalman,theta,2,0.5101994623694224,-7593.012030946188
kalman,theta,2,0.5200742906733467,-7500.062613151922
kalman,theta,2,0.5299491189772709,-7382.165148554214
kalman,lambda_i,0,-1.0040864829985425,-7745.487026490994
kalman,lambda_i,0,-0.975515054427114,-7745.910372938681
kalman,lambda_i,0,-0.9469436258556854,-7746.307019278265
kalman,lambda_i,0,-0.9183721972842569,-7746.646504380074
kalman,lambda_i,0,-0.8898007687128283,-7746.960237412231
kalman,lambda_i,0,-0.8612293401413997,-7747.248269162291
kalman,lambda_i,0,-0.8326579115699712,-7747.510686548311
kalman,lambda_i,0,-0.8040864829985426,-7747.747623778166
kalman,lambda_i,0,-0.775515054427114,-7747.959275991641
kalman,lambda_i,0,-0.7469436258556854,-7748.117641397001
kalman,lambda_i,0,-0.7183721972842569,-7748.229523143961
kalman,lambda_i,0,-0.6898007687128282,-7748.308404990796
kalman,lambda_i,0,-0.6612293401413998,-7748.3447954308385
kalman,lambda_i,0,-0.6326579115699712,-7748.341621497918
kalman,lambda_i,0,-0.6040864829985426,-7748.310750882696
kalman,lambda_i,1,-1.0889381944596161,-7747.6759625031455
kalman,lambda_i,1,-1.0603667658881877,-7747.690213405799
kalman,lambda_i,1,-1.031795337316759,-7747.7030598867295
kalman,lambda_i,1,-1.0032239087453303,-7747.714614115704
kalman,lambda_i,1,-0.9746524801739018,-7747.724862421962
kalman,lambda_i,1,-0.9460810516024732,-7747.733790403384
kalman,lambda_i,1,-0.9175096230310447,-7747.741382869385
kalman,lambda_i,1,-0.8889381944596161,-7747.747623778166
kalman,lambda_i,1,-0.8603667658881875,-7747.752496168929
kalman,lambda_i,1,-0.8317953373167589,-7747.755982087447
kalman,lambda_i,1,-0.8032239087453303,-7747.756349264807
kalman,lambda_i,1,-0.7746524801739018,-7747.752921011434
kalman,lambda_i,1,-0.7460810516024732,-7747.747984678849
kalman,lambda_i,1,-0.7175096230310446,-7747.741516721967
kalman,lambda_i,1,-0.688938194459616,-7747.733492101219
kalman,lambda_i,2,-1.11770214271892,-7729.69822522678
kalman,lambda_i,2,-1.0891307141474915,-7732.7914214901675
kalman,lambda_i,2,-1.0605592855760628,-7735.705356132822
kalman,lambda_i,2,-1.0319878570046344,-7738.467962279708
kalman,lambda_i,2,-1.0034164284332057,-7741.086595686563
kalman,lambda_i,2,-0.9748449998617772,-7743.5390012107855
kalman,lambda_i,2,-0.9462735712903486,-7745.749425609073
kalman,lambda_i,2,-0.91770214271892,-7747.747623778166
kalman,lambda_i,2,-0.8891307141474915,-7749.413959036264
kalman,lambda_i,2,-0.8605592855760629,-7750.70168636559
kalman,lambda_i,2,-0.8319878570046344,-7751.810761919661
kalman,lambda_i,2,-0.8034164284332057,-7752.600076656786
kalman,lambda_i,2,-0.7748449998617772,-7753.040801078792
kalman,lambda_i,2,-0.7462735712903487,-7753.012275321501
kalman,lambda_i,2,-0.7177021427189201,-7752.628345536576
kalman,sigma,0,0.04926292115737168,-7750.709595282955
kalman,sigma,0,0.05050484353949029,-7750.3337912896895
kalman,sigma,0,0.05174676592160891,-7749.944272828636
kalman,sigma,0,0.05298868830372752,-7749.53171896901
kalman,sigma,0,0.054230610685846135,-7749.100558686781
kalman,sigma,0,0.05547253306796475,-7748.658818575157
kalman,sigma,0,0.05671445545008336,-7748.20772083618
kalman,sigma,0,0.05795637783220198,-7747.747623778166
kalman,sigma,0,0.059198300214320584,-7747.278878612859
kalman,sigma,0,0.060440222596439205,-7746.801828048603
kalman,sigma,0,0.06168214497855781,-7746.316805196227
kalman,sigma,0,0.06292406736067643,-7745.825024396344
kalman,sigma,0,0.06416598974279504,-7745.328018529351
kalman,sigma,0,0.06540791212491365,-7744.823683039646
kalman,sigma,0,0.06664983450703227,-7744.294738083401
kalman,sigma,1,0.8022351076072789,-7750.480486900648
kalman,sigma,1,0.8224595220847734,-7750.479755302745
kalman,sigma,1,0.8426839365622677,-7750.325667754532
kalman,sigma,1,0.8629083510397622,-7750.028955801919
kalman,sigma,1,0.8831327655172566,-7749.611481842861
kalman,sigma,1,0.9033571799947511,-7749.085126552233
kalman,sigma,1,0.9235815944722454,-7748.460610255646
kalman,sigma,1,0.9438060089497399,-7747.747623778166
kalman,sigma,1,0.9640304234272343,
kalman,sigma,1,0.9842548379047287,
kalman,sigma,1,1.0044792523822232,
kalman,sigma,1,1.0247036668597176,
kalman,sigma,1,1.044928081337212,
kalman,sigma,1,1.0651524958147065,
kalman,sigma,1,1.0853769102922008,
kalman,sigma,2,0.05927855629783708,-7746.542778481413
kalman,sigma,2,0.060772973683496836,-7746.7328738898295
kalman,sigma,2,0.062267391069156595,-7746.916561630164
kalman,sigma,2,0.06376180845481635,-7747.094058879856
kalman,sigma,2,0.0652562258404761,-7747.265614409833
kalman,sigma,2,0.06675064322613587,-7747.431509775194
kalman,sigma,2,0.06824506061179562,-7747.592061408924
kalman,sigma,2,0.06973947799745539,-7747.747623778166
kalman,sigma,2,0.07123389538311514,-7747.898593811395
kalman,sigma,2,0.07272831276877491,-7748.045416860673
kalman,sigma,2,0.07422273015443466,-7748.178967275875
kalman,sigma,2,0.07571714754009443,-7748.288986008467
kalman,sigma,2,0.07721156492575418,-7748.393423616289
kalman,sigma,2,0.07870598231141393,-7748.49249023933
kalman,sigma,2,0.0802003996970737,-7748.585595713314
kalman,sigma_err,0,6.658584492437844e-05,-7712.5597681276395
kalman,sigma_err,0,6.826447967037118e-05,-7721.420005038183
kalman,sigma_err,0,6.99431144163639e-05,-7728.774350692606
kalman,sigma_err,0,7.162174916235665e-05,-7734.777685536268
kalman,sigma_err,0,7.330038390834937e-05,-7739.566965894744
kalman,sigma_err,0,7.497901865434211e-05,-7743.249932809985
kalman,sigma_err,0,7.665765340033484e-05,-7745.933506391458
kalman,sigma_err,0,7.833628814632758e-05,-7747.747623778166
kalman,sigma_err,0,8.001492289232031e-05,-7748.759433256891
kalman,sigma_err,0,8.169355763831304e-05,-7749.045368641193
kalman,sigma_err,0,8.337219238430578e-05,-7748.67414749116
kalman,sigma_err,0,8.50508271302985e-05,-7747.705422132604
kalman,sigma_err,0,8.672946187629124e-05,-7746.196006629024
kalman,sigma_err,0,8.840809662228398e-05,-7744.196297556634
kalman,sigma_err,0,9.008673136827671e-05,-7741.751438025604
